"","Chromosome","ChromStart","ChromEnd","Gene_ID","Count"
"3678","chr1",4770702,4771993,"yjiJ",13
"3679","chr1",4772060,4773317,"yjiN",15
"3680","chr1",4773774,4774295,"yjiO",15
"3681","chr1",4776290,4776998,"yjiS",1
"3682","chr1",4790085,4791761,"yjiY",29
"3683","chr1",4802810,4803549,"yjjA",2
"3684","chr1",4813892,4815495,"yjjG",4
"3685","chr1",4821270,4822228,"yjjI",16
"3686","chr1",4839017,4840892,"yjjK",17
"3687","chr1",4806127,4806804,"yjjP",10
"3688","chr1",4806805,4807495,"yjjQ",9
"3689","chr1",4817987,4818771,"yjjU",6
"3690","chr1",4818804,4819638,"yjjV",15
"3691","chr1",4819639,4821201,"yjjW",12
"3692","chr1",4842027,4842683,"yjjX",12
"3693","chr1",526346,526615,"ylaB",11
"3694","chr1",527404,527969,"ylaC",1
"3695","chr1",588726,589973,"ylbA",5
"3696","chr1",594308,595109,"ylbE",8
"3697","chr1",595110,596014,"ylbF",6
"3698","chr1",919996,921546,"yliA",9
"3699","chr1",921595,922514,"yliB",13
"3700","chr1",922515,923441,"yliC",12
"3701","chr1",923532,924857,"yliD",5
"3702","chr1",925072,925471,"yliG",3
"3703","chr1",934630,935267,"yliI",8
"3704","chr1",935480,936702,"yliJ",10
"3705","chr1",1022655,1024977,"yljA",2
"3706","chr1",1157615,1157796,"ymbA",9
"3707","chr1",1232988,1233479,"ymdA",1
"3708","chr1",1234981,1236153,"ymdC",5
"3709","chr1",1323212,1323537,"ymfB",5
"3710","chr1",1324219,1325625,"ymfC",3
"3711","chr1",1897247,1897996,"ymgE",3
"3712","chr1",1746609,1746964,"ynaF",5
"3713","chr1",1757883,1758485,"ynaI",11
"3714","chr1",1756748,1757797,"ynaJ",2
"3715","chr1",1737147,1739800,"ynbE",2
"3716","chr1",1678840,1679303,"yncA",6
"3717","chr1",1678327,1678839,"yncB",11
"3718","chr1",1677090,1678160,"yncC",5
"3719","chr1",1676091,1676773,"yncD",24
"3720","chr1",1693630,1695612,"yncJ",3
"3721","chr1",4288152,4289039,"yneA",3
"3722","chr1",4289071,4289412,"yneB",3
"3723","chr1",4289415,4290186,"yneC",3
"3724","chr1",1604132,1605093,"yneG",3
"3725","chr1",1603544,1603922,"yneH",10
"3726","chr1",1602625,1603543,"yneI",19
"3727","chr1",1601166,1602564,"yneJ",6
"3728","chr1",1582230,1583453,"ynfA",3
"3729","chr1",1581793,1582119,"ynfB",2
"3730","chr1",1580703,1581274,"ynfC",8
"3731","chr1",1579943,1580662,"ynfD",2
"3732","chr1",1572924,1573782,"ynfI",8
"3733","chr1",1567091,1568380,"ynfK",8
"3734","chr1",1565081,1566314,"ynfL",8
"3735","chr1",1564067,1564966,"ynfM",16
"3736","chr1",1457967,1458981,"ynhA",7
"3737","chr1",1459048,1459287,"ynhG",17
"3738","chr1",1403727,1404602,"yniB",2
"3739","chr1",1403137,1403684,"yniC",12
"3740","chr1",1920541,1920897,"yoaA",17
"3741","chr1",1920903,1921094,"yoaB",3
"3742","chr1",1928045,1928332,"yoaE",15
"3743","chr1",1970039,1970281,"yobA",6
"3744","chr1",1937211,1937456,"yobG",1
"3745","chr1",2068647,2068736,"yodD",1
"3746","chr1",2267347,2267951,"yohC",7
"3747","chr1",2268000,2268768,"yohD",5
"3748","chr1",2268827,2270275,"yohF",13
"3749","chr1",2270581,2270664,"yohG",16
"3750","chr1",2271769,2272969,"yohI",11
"3751","chr1",2278301,2279010,"yohJ",6
"3752","chr1",2279153,2280048,"yohK",7
"3753","chr1",3184170,3185049,"yohL",2
"3754","chr1",3185259,3186024,"yohM",6
"3755","chr1",2362480,2363132,"yojI",17
"3756","chr1",2369978,2370643,"yojN",13
"3757","chr1",2523718,2524969,"ypeC",1
"3758","chr1",2587088,2587674,"ypfG",9
"3759","chr1",2601109,2601981,"ypfI",34
"3760","chr1",2968994,2969569,"yqaA",1
"3761","chr1",2969932,2970005,"yqaB",3
"3762","chr1",3116333,3116674,"yqcB",9
"3763","chr1",3116703,3117057,"yqcC",6
"3764","chr1",3118838,3120213,"yqcD",12
"3765","chr1",3180965,3181833,"yqeF",10
"3766","chr1",3208843,3209169,"yqfA",4
"3767","chr1",3209313,3210746,"yqfB",1
"3768","chr1",3276153,3276225,"yqgA",7
"3769","chr1",3251170,3251343,"yqgB",1
"3770","chr1",3251684,3252853,"yqgD",2
"3771","chr1",3258658,3259088,"yqgE",1
"3772","chr1",3259135,3259824,"yqgF",3
"3773","chr1",3317055,3317570,"yqhA",5
"3774","chr1",3324131,3325307,"yqhC",7
"3775","chr1",3325401,3326240,"yqhD",12
"3776","chr1",3326406,3327890,"yqhE",4
"3777","chr1",3346470,3347308,"yqiA",6
"3778","chr1",3347741,3348385,"yqiB",1
"3779","chr1",3359321,3359539,"yqiC",3
"3780","chr1",3348574,3350049,"yqiE",6
"3781","chr1",3362566,3364011,"yqiK",20
"3782","chr1",3395854,3396250,"yqjA",4
"3783","chr1",3396379,3396763,"yqjB",1
"3784","chr1",3396793,3397110,"yqjC",3
"3785","chr1",3397491,3397807,"yqjE",3
"3786","chr1",3398493,3399491,"yqjF",3
"3787","chr1",3399606,3399980,"yqjG",9
"3788","chr1",3380156,3380808,"yqjH",12
"3789","chr1",3380809,3382380,"yqjI",6
"3790","chr1",3433323,3435321,"yraL",14
"3791","chr1",3435322,3435729,"yraM",26
"3792","chr1",3436340,3436926,"yraO",1
"3793","chr1",3436993,3437680,"yraP",5
"3794","chr1",3437749,3438256,"yraR",13
"3795","chr1",3476657,3476952,"yrbA",1
"3796","chr1",3476953,3477603,"yrbB",3
"3797","chr1",3477607,3478162,"yrbC",6
"3798","chr1",3478163,3478952,"yrbD",5
"3799","chr1",3478953,3479777,"yrbE",6
"3800","chr1",3479967,3480955,"yrbF",4
"3801","chr1",3480956,3481955,"yrbG",7
"3802","chr1",3481962,3482518,"yrbH",7
"3803","chr1",3482519,3483066,"yrbI",4
"3804","chr1",3488894,3489618,"yrbL",10
"3805","chr1",3573019,3573272,"yrdA",11
"3806","chr1",3573273,3574095,"yrdB",6
"3807","chr1",3574673,3575215,"yrdC",5
"3808","chr1",3575242,3575686,"yrdD",7
"3809","chr1",3644765,3645221,"yrfA",8
"3810","chr1",3645222,3645760,"yrfB",10
"3811","chr1",3645761,3646556,"yrfC",5
"3812","chr1",3646637,3649213,"yrfD",13
"3813","chr1",3652380,3653060,"yrfF",15
"3814","chr1",3653060,3653472,"yrfG",3
"3815","chr1",3653491,3654375,"yrfH",1
"3816","chr1",3654485,3656206,"yrfI",12
"3817","chr1",3854621,3855438,"ysaA",3
"3818","chr1",4225783,4227213,"yshA",5
"3819","chr1",4633886,4634567,"ytfB",3
"3820","chr1",4637149,4638126,"ytfE",8
"3821","chr1",4638195,4639055,"ytfF",7
"3822","chr1",4639118,4639517,"ytfG",8
"3823","chr1",4639575,4641589,"ytfH",4
"3824","chr1",4643321,4643606,"ytfJ",4
"3825","chr1",4643691,4645045,"ytfK",3
"3826","chr1",4645217,4645866,"ytfL",13
"3827","chr1",4647784,4651577,"ytfM",12
"3828","chr1",4651580,4651924,"ytfN",40
"3829","chr1",4715004,4715507,"ytgA",1
"3830","chr1",2542287,2543066,"zipA",5
"3831","chr1",3744847,3746497,"zntA",33
"3832","chr1",3582408,3582788,"zntR",6
"3833","chr1",1987384,1988168,"znuA",4
"3834","chr1",1989051,1990069,"znuB",3
"3835","chr1",1988169,1988972,"znuC",4
"3836","chr1",4388437,4389837,"zraP",3
"3837","chr1",4462574,4463888,"zur",6
"3838","chr1",1981481,1982350,"zwf",13
